season;race_num;race_name;race_date;driver;car;team;team_group;rank;grid;laps;retired;ptsl
4;2;2017 Hong Kong race 2;03/12/2017;Kamui Kobayashi;27;Andretti-BMW;BMW_ANDRETTI;17;16;45;0;0,0,0
4;2;2017 Hong Kong race 2;03/12/2017;Neel Jani;6;Dragon-Penske;DRAGON;18;19;45;0;0,0,0
4;2;2017 Hong Kong race 2;03/12/2017;Daniel Abt;66;Audi;AUDI;99;3;45;1;0,0,0
4;2;2017 Hong Kong race 2;03/12/2017;Luca Filippi;68;NIO;NIO_NEXTEV;99;9;45;1;0,0,0
4;3;2018 Marrakesh;13/01/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;1;3;33;0;25,0,0
4;3;2018 Marrakesh;13/01/2018;Sebastien Buemi;9;e.Dams-Renault;NISSAN_RENAULT;2;1;33;0;18,3,0
4;3;2018 Marrakesh;13/01/2018;Sam Bird;2;Virgin-Citröen;VIRGIN;3;2;33;0;15,0,0
4;3;2018 Marrakesh;13/01/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;4;7;33;0;12,0,1
4;3;2018 Marrakesh;13/01/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;5;13;33;0;10,0,0
4;3;2018 Marrakesh;13/01/2018;Jose María López;6;Dragon-Penske;DRAGON;6;4;33;0;8,0,0
4;3;2018 Marrakesh;13/01/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;7;18;33;0;6,0,0
4;3;2018 Marrakesh;13/01/2018;Tom Blomqvist;27;Andretti-BMW;BMW_ANDRETTI;8;12;33;0;4,0,0
4;3;2018 Marrakesh;13/01/2018;Alex Lynn;36;Virgin-Citröen;VIRGIN;9;6;33;0;2,0,0
4;3;2018 Marrakesh;13/01/2018;Daniel Abt;66;Audi;AUDI;10;8;33;0;1,0,0
4;3;2018 Marrakesh;13/01/2018;Mitch Evans;20;Jaguar;JAGUAR;11;9;33;0;0,0,0
4;3;2018 Marrakesh;13/01/2018;Maro Engel;5;Venturi;VENTURI;12;14;33;0;0,0,0
4;3;2018 Marrakesh;13/01/2018;Nico Prost;8;e.Dams-Renault;NISSAN_RENAULT;13;15;33;0;0,0,0
4;3;2018 Marrakesh;13/01/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;14;19;33;0;0,0,0
4;3;2018 Marrakesh;13/01/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;15;15;33;0;0,0,0
4;3;2018 Marrakesh;13/01/2018;Luca Filippi;68;NIO;NIO_NEXTEV;16;11;33;0;0,0,0
4;3;2018 Marrakesh;13/01/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;99;20;33;1;0,0,0
4;3;2018 Marrakesh;13/01/2018;Edoardo Mortara;4;Venturi;VENTURI;99;17;33;1;0,0,0
4;3;2018 Marrakesh;13/01/2018;Lucas di Grassi;1;Audi;AUDI;99;5;33;1;0,0,0
4;3;2018 Marrakesh;13/01/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;99;10;33;1;0,0,0
4;4;2018 Santiago;03/02/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;1;1;37;0;25,3,0
4;4;2018 Santiago;03/02/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;2;3;37;0;18,0,0
4;4;2018 Santiago;03/02/2018;Sebastien Buemi;9;e.Dams-Renault;NISSAN_RENAULT;3;2;37;0;15,0,0
4;4;2018 Santiago;03/02/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;4;14;37;0;12,0,0
4;4;2018 Santiago;03/02/2018;Sam Bird;2;Virgin-Citroën;VIRGIN;5;4;37;0;10,0,1
4;4;2018 Santiago;03/02/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;6;5;37;0;8,0,0
4;4;2018 Santiago;03/02/2018;Mitch Evans;20;Jaguar;JAGUAR;7;20;37;0;6,0,0
4;4;2018 Santiago;03/02/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;8;12;37;0;4,0,0
4;4;2018 Santiago;03/02/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;9;16;37;0;2,0,0
4;4;2018 Santiago;03/02/2018;Nico Prost;8;e.Dams-Renault;NISSAN_RENAULT;10;10;37;0;1,0,0
4;4;2018 Santiago;03/02/2018;Tom Blomqvist;27;Andretti-BMW;BMW_ANDRETTI;11;18;37;0;0,0,0
4;4;2018 Santiago;03/02/2018;Luca Filippi;68;NIO;NIO_NEXTEV;12;26;37;0;0,0,0
4;4;2018 Santiago;03/02/2018;Edoardo Mortara;4;Venturi;VENTURI;13;17;37;0;0,0,0
4;4;2018 Santiago;03/02/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;14;7;37;0;0,0,0
4;4;2018 Santiago;03/02/2018;Alex Lynn;36;Virgin-Citroën;VIRGIN;99;6;37;1;0,0,0
4;4;2018 Santiago;03/02/2018;Daniel Abt;66;Audi;AUDI;99;9;37;1;0,0,0
4;4;2018 Santiago;03/02/2018;Jose María López;6;Dragon-Penske;DRAGON;99;8;37;1;0,0,0
4;4;2018 Santiago;03/02/2018;Lucas di Grassi;1;Audi;AUDI;99;13;37;1;0,0,0
4;4;2018 Santiago;03/02/2018;Maro Engel;5;Venturi;VENTURI;99;11;37;1;0,0,0
4;4;2018 Santiago;03/02/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;99;15;37;1;0,0,0
4;5;2018 Mexico City;03/03/2018;Daniel Abt;66;Audi;AUDI;1;5;47;0;25,0,0
4;5;2018 Mexico City;03/03/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;2;2;47;0;18,0,0
4;5;2018 Mexico City;03/03/2018;Sebastien Buemi;9;e.Dams-Renault;NISSAN_RENAULT;3;3;47;0;15,0,0
4;5;2018 Mexico City;03/03/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;4;7;47;0;12,0,0
4;5;2018 Mexico City;03/03/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;5;6;47;0;10,0,0
4;5;2018 Mexico City;03/03/2018;Mitch Evans;20;Jaguar;JAGUAR;6;12;47;0;8,0,0
4;5;2018 Mexico City;03/03/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;7;5;47;0;6,0,0
4;5;2018 Mexico City;03/03/2018;Edoardo Mortara;4;Venturi;VENTURI;8;18;47;0;4,0,0
4;5;2018 Mexico City;03/03/2018;Lucas di Grassi;1;Audi;AUDI;9;20;47;0;2,0,1
4;5;2018 Mexico City;03/03/2018;Alex Lynn;36;Virgin-Citroën;VIRGIN;10;10;47;0;1,0,0
4;5;2018 Mexico City;03/03/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;11;14;47;0;0,0,0
4;5;2018 Mexico City;03/03/2018;Jose María López;6;Dragon-Penske;DRAGON;12;13;47;0;0,0,0
4;5;2018 Mexico City;03/03/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;13;9;47;0;0,0,0
4;5;2018 Mexico City;03/03/2018;Luca Filippi;68;NIO;NIO_NEXTEV;14;17;47;0;0,0,0
4;5;2018 Mexico City;03/03/2018;Tom Blomqvist;27;Andretti-BMW;BMW_ANDRETTI;15;16;47;0;0,0,0
4;5;2018 Mexico City;03/03/2018;Maro Engel;5;Venturi;VENTURI;16;11;47;0;0,0,0
4;5;2018 Mexico City;03/03/2018;Sam Bird;2;Virgin-Citroën;VIRGIN;17;19;47;0;0,0,0
4;5;2018 Mexico City;03/03/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;99;1;47;1;0,3,0
4;5;2018 Mexico City;03/03/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;99;8;47;1;0,0,0
4;5;2018 Mexico City;03/03/2018;Nico Prost;8;e.Dams-Renault;NISSAN_RENAULT;99;15;47;1;0,0,0
4;6;2018 Punta del Este;17/03/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;1;1;37;0;25,3,0
4;6;2018 Punta del Este;17/03/2018;Lucas di Grassi;1;Audi;AUDI;2;2;37;0;18,0,0
4;6;2018 Punta del Este;17/03/2018;Sam Bird;2;Virgin-Citroën;VIRGIN;3;9;37;0;15,0,0
4;6;2018 Punta del Este;17/03/2018;Mitch Evans;20;Jaguar;JAGUAR;4;16;37;0;12,0,0
4;6;2018 Punta del Este;17/03/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;5;12;37;0;10,0,0
4;6;2018 Punta del Este;17/03/2018;Alex Lynn;36;Virgin-Citroën;VIRGIN;6;3;37;0;8,0,0
4;6;2018 Punta del Este;17/03/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;7;4;37;0;6,0,0
4;6;2018 Punta del Este;17/03/2018;Jose María López;6;Dragon-Penske;DRAGON;8;18;37;0;4,0,1
4;6;2018 Punta del Este;17/03/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;9;10;37;0;2,0,0
4;6;2018 Punta del Este;17/03/2018;Maro Engel;5;Venturi;VENTURI;10;8;37;0;1,0,0
4;6;2018 Punta del Este;17/03/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;11;11;37;0;0,0,0
4;6;2018 Punta del Este;17/03/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;12;7;37;0;0,0,0
4;6;2018 Punta del Este;17/03/2018;Luca Filippi;68;NIO;NIO_NEXTEV;13;15;37;0;0,0,0
4;6;2018 Punta del Este;17/03/2018;Daniel Abt;66;Audi;AUDI;14;5;37;0;0,0,0
4;6;2018 Punta del Este;17/03/2018;Nico Prost;8;e.Dams-Renault;NISSAN_RENAULT;15;19;37;0;0,0,0
4;6;2018 Punta del Este;17/03/2018;Tom Blomqvist;27;Andretti-BMW;BMW_ANDRETTI;16;20;37;0;0,0,0
4;6;2018 Punta del Este;17/03/2018;Edoardo Mortara;4;Venturi;VENTURI;17;13;37;0;0,0,0
4;6;2018 Punta del Este;17/03/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;99;14;37;1;0,0,0
4;6;2018 Punta del Este;17/03/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;99;17;37;1;0,0,0
4;6;2018 Punta del Este;17/03/2018;Sebastien Buemi;9;e.Dams-Renault;NISSAN_RENAULT;99;6;37;1;0,0,0
4;7;2018 Rome;14/04/2018;Sam Bird;2;Virgin-Citröen;VIRGIN;1;2;33;0;25,0,0
4;7;2018 Rome;14/04/2018;Lucas di Grassi;1;Audi;AUDI;2;6;33;0;18,0,0
4;7;2018 Rome;14/04/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;3;4;33;0;15,0,0
4;7;2018 Rome;14/04/2018;Daniel Abt;66;Audi;AUDI;4;9;33;0;12,0,1
4;7;2018 Rome;14/04/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;5;8;33;0;10,0,0
4;7;2018 Rome;14/04/2018;Sebastien Buemi;9;e.Dams-Renault;NISSAN_RENAULT;6;5;33;0;8,0,0
4;7;2018 Rome;14/04/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;7;18;33;0;6,0,0
4;7;2018 Rome;14/04/2018;Maro Engel;5;Venturi;VENTURI;8;14;33;0;4,0,0
4;7;2018 Rome;14/04/2018;Mitch Evans;20;Jaguar;JAGUAR;9;3;33;0;2,0,0
4;7;2018 Rome;14/04/2018;Edoardo Mortara;4;Venturi;VENTURI;10;16;33;0;1,0,0
4;7;2018 Rome;14/04/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;11;20;33;0;0,0,0
4;7;2018 Rome;14/04/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;12;7;33;0;0,0,0
4;7;2018 Rome;14/04/2018;Luca Filippi;68;NIO;NIO_NEXTEV;13;17;33;0;0,0,0
4;7;2018 Rome;14/04/2018;Nico Prost;8;e.Dams-Renault;NISSAN_RENAULT;14;15;33;0;0,0,0
4;7;2018 Rome;14/04/2018;Tom Blomqvist;27;Andretti-BMW;BMW_ANDRETTI;15;12;33;0;0,0,0
4;7;2018 Rome;14/04/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;16;10;33;0;0,0,0
4;7;2018 Rome;14/04/2018;Jose María López;6;Dragon-Penske;DRAGON;99;19;33;1;0,0,0
4;7;2018 Rome;14/04/2018;Alex Lynn;36;Virgin-Citröen;VIRGIN;99;11;33;1;0,0,0
4;7;2018 Rome;14/04/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;99;1;33;1;0,3,0
4;7;2018 Rome;14/04/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;99;13;33;1;0,0,0
4;8;2018 Paris;28/04/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;1;1;49;0;25,3,0
4;8;2018 Paris;28/04/2018;Lucas di Grassi;1;Audi;AUDI;2;6;49;0;18,0,1
4;8;2018 Paris;28/04/2018;Sam Bird;2;Virgin-Citröen;VIRGIN;3;2;49;0;15,0,0
4;8;2018 Paris;28/04/2018;Maro Engel;5;Venturi;VENTURI;4;4;49;0;12,0,0
4;8;2018 Paris;28/04/2018;Sebastien Buemi;9;e.Dams-Renault;NISSAN_RENAULT;5;8;49;0;10,0,0
4;8;2018 Paris;28/04/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;6;3;49;0;8,0,0
4;8;2018 Paris;28/04/2018;Daniel Abt;66;Audi;AUDI;7;14;49;0;6,0,0
4;8;2018 Paris;28/04/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;8;11;49;0;4,0,0
4;8;2018 Paris;28/04/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;9;9;49;0;2,0,0
4;8;2018 Paris;28/04/2018;Jose María López;6;Dragon-Penske;DRAGON;10;10;49;0;1,0,0
4;8;2018 Paris;28/04/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;11;12;49;0;0,0,0
4;8;2018 Paris;28/04/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;12;7;49;0;0,0,0
4;8;2018 Paris;28/04/2018;Edoardo Mortara;4;Venturi;VENTURI;13;19;49;0;0,0,0
4;8;2018 Paris;28/04/2018;Alex Lynn;36;Virgin-Citröen;VIRGIN;14;15;49;0;0,0,0
4;8;2018 Paris;28/04/2018;Mitch Evans;20;Jaguar;JAGUAR;15;20;49;0;0,0,0
4;8;2018 Paris;28/04/2018;Nico Prost;8;e.Dams-Renault;NISSAN_RENAULT;16;13;49;0;0,0,0
4;8;2018 Paris;28/04/2018;Ma Qing Hua;68;NIO;NIO_NEXTEV;17;17;49;0;0,0,0
4;8;2018 Paris;28/04/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;99;5;49;1;0,0,0
4;8;2018 Paris;28/04/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;99;18;49;1;0,0,0
4;8;2018 Paris;28/04/2018;Tom Blomqvist;27;Andretti-BMW;BMW_ANDRETTI;99;16;49;1;0,0,0
4;9;2018 Berlin;19/05/2018;Daniel Abt;66;Audi;AUDI;1;1;45;0;25,3,1
4;9;2018 Berlin;19/05/2018;Lucas di Grassi;1;Audi;AUDI;2;5;45;0;18,0,0
4;9;2018 Berlin;19/05/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;3;3;45;0;15,0,0
4;9;2018 Berlin;19/05/2018;Sebastien Buemi;9;e.dams-Renault;NISSAN_RENAULT;4;7;45;0;12,0,0
4;9;2018 Berlin;19/05/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;5;2;45;0;10,0,0
4;9;2018 Berlin;19/05/2018;Mitch Evans;20;Jaguar;JAGUAR;6;9;45;0;8,0,0
4;9;2018 Berlin;19/05/2018;Sam Bird;2;Virgin-Citroën;VIRGIN;7;10;45;0;6,0,0
4;9;2018 Berlin;19/05/2018;Maro Engel;5;Venturi;VENTURI;8;13;45;0;4,0,0
4;9;2018 Berlin;19/05/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;9;20;45;0;2,0,0
4;9;2018 Berlin;19/05/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;10;14;45;0;1,0,0
4;9;2018 Berlin;19/05/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;11;6;45;0;0,0,0
4;9;2018 Berlin;19/05/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;12;15;45;0;0,0,0
4;9;2018 Berlin;19/05/2018;Tom Dillmann;4;Venturi;VENTURI;13;12;45;0;0,0,0
4;9;2018 Berlin;19/05/2018;Nico Prost;8;e.dams-Renault;NISSAN_RENAULT;14;19;45;0;0,0,0
4;9;2018 Berlin;19/05/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;15;17;45;0;0,0,0
4;9;2018 Berlin;19/05/2018;Alex Lynn;36;Virgin-Citroën;VIRGIN;16;8;45;0;0,0,0
4;9;2018 Berlin;19/05/2018;Luca Filippi;68;NIO;NIO_NEXTEV;17;18;45;0;0,0,0
4;9;2018 Berlin;19/05/2018;Jose María López;6;Dragon-Penske;DRAGON;18;11;45;0;0,0,0
4;9;2018 Berlin;19/05/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;19;4;45;0;0,0,0
4;9;2018 Berlin;19/05/2018;Stephane Sarrazin;27;Andretti-BMW;BMW_ANDRETTI;20;16;45;0;0,0,0
4;10;2018 Zürich;10/06/2018;Lucas di Grassi;1;Audi;AUDI;1;5;39;0;25,0,0
4;10;2018 Zürich;10/06/2018;Sam Bird;2;Virgin-Citroën;VIRGIN;2;3;39;0;18,0,0
4;10;2018 Zürich;10/06/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;3;4;39;0;15,0,0
4;10;2018 Zürich;10/06/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;4;2;39;0;12,0,1
4;10;2018 Zürich;10/06/2018;Sebastien Buemi;9;e.Dams-Renault;NISSAN_RENAULT;5;6;39;0;10,0,0
4;10;2018 Zürich;10/06/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;6;12;39;0;8,0,0
4;10;2018 Zürich;10/06/2018;Mitch Evans;20;Jaguar;JAGUAR;7;1;39;0;6,3,0
4;10;2018 Zürich;10/06/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;8;14;39;0;4,0,0
4;10;2018 Zürich;10/06/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;9;20;39;0;2,0,0
4;10;2018 Zürich;10/06/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;10;17;39;0;1,0,0
4;10;2018 Zürich;10/06/2018;Maro Engel;5;Venturi;VENTURI;11;18;39;0;0,0,0
4;10;2018 Zürich;10/06/2018;Jose María López;6;Dragon-Penske;DRAGON;12;8;39;0;0,0,0
4;10;2018 Zürich;10/06/2018;Daniel Abt;66;Audi;AUDI;13;9;39;0;0,0,0
4;10;2018 Zürich;10/06/2018;Stephane Sarrazin;27;Andretti-BMW;BMW_ANDRETTI;14;25;39;0;0,0,0
4;10;2018 Zürich;10/06/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;15;10;39;0;0,0,0
4;10;2018 Zürich;10/06/2018;Alex Lynn;36;Virgin-Citroën;VIRGIN;16;15;39;0;0,0,0
4;10;2018 Zürich;10/06/2018;Edoardo Mortara;4;Venturi;VENTURI;99;13;39;1;0,0,0
4;10;2018 Zürich;10/06/2018;Luca Filippi;68;NIO;NIO_NEXTEV;99;19;39;1;0,0,0
4;10;2018 Zürich;10/06/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;99;11;39;1;0,0,0
4;10;2018 Zürich;10/06/2018;Nico Prost;8;e.Dams-Renault;NISSAN_RENAULT;99;7;39;1;0,0,0
4;11;2018 New York City;14/07/2018;Lucas di Grassi;1;Audi;AUDI;1;11;43;0;25,0,0
4;11;2018 New York City;14/07/2018;Daniel Abt;66;Audi;AUDI;2;5;43;0;18,0,1
4;11;2018 New York City;14/07/2018;Sebastien Buemi;9;e.Dams-Renault;NISSAN_RENAULT;3;1;43;0;15,3,0
4;11;2018 New York City;14/07/2018;Tom Dillmann;4;Venturi;VENTURI;4;9;43;0;12,0,0
4;11;2018 New York City;14/07/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;5;18;43;0;10,0,0
4;11;2018 New York City;14/07/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;6;10;43;0;8,0,0
4;11;2018 New York City;14/07/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;7;19;43;0;6,0,0
4;11;2018 New York City;14/07/2018;Maro Engel;5;Venturi;VENTURI;8;8;43;0;4,0,0
4;11;2018 New York City;14/07/2018;Sam Bird;2;Virgin-Citröen;VIRGIN;9;14;43;0;2,0,0
4;11;2018 New York City;14/07/2018;Nico Prost;8;e.Dams-Renault;NISSAN_RENAULT;10;3;43;0;1,0,0
4;11;2018 New York City;14/07/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;11;12;43;0;0,0,0
4;11;2018 New York City;14/07/2018;Stephane Sarrazin;27;Andretti-BMW;BMW_ANDRETTI;12;17;43;0;0,0,0
4;11;2018 New York City;14/07/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;13;4;43;0;0,0,0
4;11;2018 New York City;14/07/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;14;16;43;0;0,0,0
4;11;2018 New York City;14/07/2018;Luca Filippi;68;NIO;NIO_NEXTEV;15;15;43;0;0,0,0
4;11;2018 New York City;14/07/2018;Alex Lynn;36;Virgin-Citröen;VIRGIN;99;13;43;1;0,0,0
4;11;2018 New York City;14/07/2018;Jose María López;6;Dragon-Penske;DRAGON;99;7;43;1;0,0,0
4;11;2018 New York City;14/07/2018;Mitch Evans;20;Jaguar;JAGUAR;99;2;43;1;0,0,0
4;11;2018 New York City;14/07/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;99;6;43;1;0,0,0
4;11;2018 New York City;14/07/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;99;99;43;1;0,0,0
4;12;2018 New York City race 2;15/07/2018;Jean-Éric Vergne;25;Techeetah-Renault;TECHEETAH;1;2;43;0;25,0,0
4;12;2018 New York City race 2;15/07/2018;Lucas di Grassi;1;Audi;AUDI;2;5;43;0;18,0,0
4;12;2018 New York City race 2;15/07/2018;Daniel Abt;66;Audi;AUDI;3;4;43;0;15,0,1
4;12;2018 New York City race 2;15/07/2018;Sebastien Buemi;9;e.Dams-Renault;NISSAN_RENAULT;4;1;43;0;12,3,0
4;12;2018 New York City race 2;15/07/2018;Felix Rosenqvist;19;Mahindra;MAHINDRA;5;9;43;0;10,0,0
4;12;2018 New York City race 2;15/07/2018;Mitch Evans;20;Jaguar;JAGUAR;6;6;43;0;8,0,0
4;12;2018 New York City race 2;15/07/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;7;7;43;0;6,0,0
4;12;2018 New York City race 2;15/07/2018;Nick Heidfeld;23;Mahindra;MAHINDRA;8;13;43;0;4,0,0
4;12;2018 New York City race 2;15/07/2018;Andre Lotterer;18;Techeetah-Renault;TECHEETAH;9;2;43;0;2,0,0
4;12;2018 New York City race 2;15/07/2018;Sam Bird;2;Virgin-Citröen;VIRGIN;10;8;43;0;1,0,0
4;12;2018 New York City race 2;15/07/2018;Nico Prost;8;e.Dams-Renault;NISSAN_RENAULT;11;16;43;0;0,0,0
4;12;2018 New York City race 2;15/07/2018;Stephane Sarrazin;27;Andretti-BMW;BMW_ANDRETTI;12;10;43;0;0,0,0
4;12;2018 New York City race 2;15/07/2018;Ma Qing Hua;16;NIO;NIO_NEXTEV;13;18;43;0;0,0,0
4;12;2018 New York City race 2;15/07/2018;Alex Lynn;36;Virgin-Citröen;VIRGIN;14;19;43;0;0,0,0
4;12;2018 New York City race 2;15/07/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;15;20;43;0;0,0,0
4;12;2018 New York City race 2;15/07/2018;Jerôme d'Ambrosio;7;Dragon-Penske;DRAGON;99;12;43;1;0,0,0
4;12;2018 New York City race 2;15/07/2018;Jose María López;6;Dragon-Penske;DRAGON;99;11;43;1;0,0,0
4;12;2018 New York City race 2;15/07/2018;Luca Filippi;68;NIO;NIO_NEXTEV;99;15;43;1;0,0,0
4;12;2018 New York City race 2;15/07/2018;Maro Engel;5;Venturi;VENTURI;99;17;43;1;0,0,0
4;12;2018 New York City race 2;15/07/2018;Tom Dillmann;4;Venturi;VENTURI;99;14;43;1;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;1;1;33;0;25,3,0
5;1;2018 Ad Diriyah;15/12/2018;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;2;5;33;0;18,0,0
5;1;2018 Ad Diriyah;15/12/2018;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;3;6;33;0;15,0,0
5;1;2018 Ad Diriyah;15/12/2018;Mitch Evans;20;Jaguar;JAGUAR;4;8;33;0;12,0,0
5;1;2018 Ad Diriyah;15/12/2018;Andre Lotterer;36;Techeetah-DS;TECHEETAH;5;7;33;0;10,0,1
5;1;2018 Ad Diriyah;15/12/2018;Sebastien Buemi;23;e.dams-Nissan;NISSAN_RENAULT;6;3;33;0;8,0,0
5;1;2018 Ad Diriyah;15/12/2018;Oliver Rowland;22;e.dams-Nissan;NISSAN_RENAULT;7;14;33;0;6,0,0
5;1;2018 Ad Diriyah;15/12/2018;Daniel Abt;66;Audi;AUDI;8;11;33;0;4,0,0
5;1;2018 Ad Diriyah;15/12/2018;Lucas di Grassi;11;Audi;AUDI;9;18;33;0;2,0,0
5;1;2018 Ad Diriyah;15/12/2018;Nelson Piquet Jr.;3;Jaguar;JAGUAR;10;15;33;0;1,0,0
5;1;2018 Ad Diriyah;15/12/2018;Sam Bird;2;Virgin-Audi;VIRGIN;11;19;33;0;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Robin Frijns;4;Virgin-Audi;VIRGIN;12;20;33;0;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Oliver Turvey;16;NIO;NIO_NEXTEV;13;21;33;0;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Tom Dillmann;8;NIO;NIO_NEXTEV;14;22;33;0;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Maximilian Günther;6;Dragon-Penske;DRAGON;15;16;33;0;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;16;4;33;0;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Felipe Massa;19;Venturi;VENTURI;17;12;33;0;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;18;10;33;0;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Edoardo Mortara;48;Venturi;VENTURI;19;13;33;0;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Felix Rosenqvist;94;Mahindra;MAHINDRA;99;17;33;1;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Gary Paffett;17;HWA-Venturi;MERCEDES;99;9;33;1;0,0,0
5;1;2018 Ad Diriyah;15/12/2018;Jose María López;7;Dragon-Penske;DRAGON;99;2;33;1;0,0,0
5;2;2019 Marrakesh;12/01/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;1;10;31;0;25,0,0
5;2;2019 Marrakesh;12/01/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;2;8;31;0;18,0,0
5;2;2019 Marrakesh;12/01/2019;Sam Bird;2;Virgin-Audi;VIRGIN;3;1;31;0;15,3,0
5;2;2019 Marrakesh;12/01/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;4;4;31;0;12,0,0
